"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Western","Fishermen's Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits","679",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","6","Blank"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","19","2"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","89","3"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","43","5"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","9","3"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","2","4"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1","5"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","92","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","66","5"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","1","5"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","21","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","25","2"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","493","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","1,216","3"
"Western","Fishermen's Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits","22",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2023-12-01","Surgical Cases","2",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","767","2"
"Eastern","Cape Breton Regional Hospice","Hospice","2023-12-01","Admits","5",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","23","1"
"Northern","South Cumberland Community Care Centre","Community Hospital","2023-12-01","Admits","1",
"Western","Queens General Hospital","Community Hospital","2023-12-01","Emergency Visits","789",
"Western","Queens General Hospital","Community Hospital","2023-12-01","Emergency Visits","3",
"Western","Roseway Hospital","Community Hospital","2023-12-01","Emergency Visits","525",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits","587",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-12-01","Surgical Cases","184",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Emergency Visits CTAS","36","3"
"Western","South Shore Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","1,586",
"Western","South Shore Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","53",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","3,919",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2023-12-01","Admits","4",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","148",
"Central","Nova Scotia Hospital","Tertiary Hospital","2023-12-01","Admits","2",
"Central","Nova Scotia Hospital","Tertiary Hospital","2023-12-01","Admits","40",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Discharges","8",
"Central","Hants Community Hospital","Community Hospital","2023-12-01","Admits","49",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","2,054",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits","63",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Surgical Cases","6",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Surgical Cases","1,122",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","587","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-12-01","Admits","12",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","25","3"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","14","2"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","50","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Discharges","479",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-12-01","Discharges","7",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-12-01","Discharges","225",
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","798","2"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","47","3"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-12-01","Discharges","10",
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Admits","8",
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","2","5"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","114","5"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-12-01","Discharges","1",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2023-12-01","Discharges","4",
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Admits","15",
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","22","3"
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","127","4"
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","74","5"
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1","Blank"
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","2","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","51","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","327","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","496","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","5","Blank"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","6","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","13","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","5"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","30","5"
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2023-12-01","Discharges","23",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Admits","11",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Admits","600",
"Western","South Shore Regional Hospital","Regional Hospital","2023-12-01","Surgical Cases","600",
"Western","Annapolis Community Health Centre","Community Hospital","2023-12-01","Discharges","6",
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","2","1"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1,930","3"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","15","1"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1","1"
"Central","Cobequid Community Health Centre","Community Hospital","2023-12-01","Emergency Visits CTAS","1,351","4"
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","22","1"
"Western","Roseway Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","162","3"
"Western","Roseway Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","21","2"
"Western","Valley Regional Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","999","2"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Admits","14",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Admits","1",
"Western","Roseway Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","320","4"
"Western","Roseway Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","22","5"
"Northern","All Saints Springhill Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","Blank"
"IWK","IWK Health Centre","Tertiary Hospital","2023-12-01","Surgical Cases","2,544",
"IWK","IWK Health Centre","Tertiary Hospital","2023-12-01","Surgical Cases","16",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-12-01","Admits","6",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-12-01","Admits","233",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","5","2"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","1,154","2"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","64","5"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","87","4"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","9","2"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","3","3"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","3","5"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","3","4"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","38","3"
"Central","QEII","Tertiary Hospital","2023-12-01","Admits","43",
"Central","QEII","Tertiary Hospital","2023-12-01","Admits","2,031",
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","1,120","3"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","463","2"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","570","4"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","109","5"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","1,647","3"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","849","4"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","18","5"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","29","2"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Admits","10",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-12-01","Admits","480",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","24","5"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","1","1"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","59","3"
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","27","4"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","15","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Admits","57",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-12-01","Admits","1",
"Central","Dartmouth General Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","34","1"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","3","3"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","4"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","2","Blank"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-12-01","Surgical Cases","290",
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","35","3"
"Western","Queens General Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","2","3"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","19","2"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","23","3"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","12","5"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","3"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","1","4"
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-12-01","Emergency Visits CTAS","64","4"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","15","4"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","3","5"
"Northern","Aberdeen Hospital","Regional Hospital","2023-12-01","Emergency Visits CTAS","14","1"
